Product Name,Region,Ship Mode,Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Wonka Bar - Nutty Crunch Surprise,Gulf,Standard Class,The Other Factory,153,649,2265.01,1616.0100000000002,649.0,5.0,The Other Factory,False,5.25,0.7277363896848138,-0.25,-5.0,-0.25,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Gulf,Standard Class,Wicked Choccy's,153,649,2265.01,1616.0100000000002,649.0,5.0,Wicked Choccy's,False,4.25,0.6920630372492836,0.75,15.0,0.75,0.8481164672172593,0.75,0.8481164672172593,0.7990582336086296,0.7990582336086296,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,Lot's O' Nuts,54,207,722.4300000000002,515.4300000000001,207.0,2.0,Lot's O' Nuts,False,1.8,0.6991977077363896,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8568599359514577,0.4999999999999999,0.8568599359514577,0.6784299679757289,0.6784299679757289,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,Secret Factory,54,207,722.4300000000002,515.4300000000001,207.0,2.0,Secret Factory,False,1.6,0.6849283667621775,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8393729984830606,0.9999999999999998,0.8393729984830606,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,Sugar Shack,54,207,722.4300000000002,515.4300000000001,207.0,2.0,Sugar Shack,False,1.9,0.7134670487106016,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8743468734198548,0.2500000000000002,0.8743468734198548,0.5621734367099276,0.5621734367099276,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,The Other Factory,54,207,722.4300000000002,515.4300000000001,207.0,2.0,The Other Factory,False,2.1,0.7277363896848137,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.891833810888252,0.0,0.891833810888252,0.445916905444126,0.445916905444126,Low,High
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,Wicked Choccy's,54,207,722.4300000000002,515.4300000000001,207.0,2.0,Wicked Choccy's,False,1.7,0.6920630372492835,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8481164672172592,0.7500000000000001,0.8481164672172592,0.7990582336086296,0.7990582336086296,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,Lot's O' Nuts,17,76,265.24,189.23999999999998,76.0,1.0,Lot's O' Nuts,False,0.9,0.6991977077363896,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8568599359514577,0.4999999999999999,0.8568599359514577,0.6784299679757289,0.6784299679757289,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,Secret Factory,17,76,265.24,189.23999999999998,76.0,1.0,Secret Factory,False,0.8,0.6849283667621775,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8393729984830606,0.9999999999999998,0.8393729984830606,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,Sugar Shack,17,76,265.24,189.23999999999998,76.0,1.0,Sugar Shack,False,0.95,0.7134670487106016,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8743468734198548,0.2500000000000002,0.8743468734198548,0.5621734367099276,0.5621734367099276,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,The Other Factory,17,76,265.24,189.23999999999998,76.0,1.0,The Other Factory,False,1.05,0.7277363896848137,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.891833810888252,0.0,0.891833810888252,0.445916905444126,0.445916905444126,Low,High
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,Wicked Choccy's,17,76,265.24,189.23999999999998,76.0,1.0,Wicked Choccy's,False,0.85,0.6920630372492835,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8481164672172592,0.7500000000000001,0.8481164672172592,0.7990582336086296,0.7990582336086296,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,Lot's O' Nuts,87,408,1423.92,1015.9200000000001,408.0,3.0,Lot's O' Nuts,False,2.7,0.6991977077363897,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8568599359514578,0.49999999999999967,0.8568599359514578,0.6784299679757287,0.6784299679757287,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,Secret Factory,87,408,1423.92,1015.9200000000001,408.0,3.0,Secret Factory,False,2.4000000000000004,0.6849283667621776,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8393729984830607,0.9999999999999993,0.8393729984830607,0.91968649924153,0.91968649924153,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,Sugar Shack,87,408,1423.92,1015.9200000000001,408.0,3.0,Sugar Shack,False,2.8499999999999996,0.7134670487106017,0.15000000000000036,5.000000000000012,0.2500000000000006,0.874346873419855,0.2500000000000006,0.874346873419855,0.5621734367099278,0.5621734367099278,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,The Other Factory,87,408,1423.92,1015.9200000000001,408.0,3.0,The Other Factory,False,3.1500000000000004,0.7277363896848138,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,Wicked Choccy's,87,408,1423.92,1015.9200000000001,408.0,3.0,Wicked Choccy's,False,2.55,0.6920630372492836,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8481164672172593,0.7500000000000002,0.8481164672172593,0.7990582336086298,0.7990582336086298,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,Lot's O' Nuts,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,Lot's O' Nuts,False,4.5,0.6991977077363897,0.5,10.0,0.5,0.8568599359514578,0.5,0.8568599359514578,0.6784299679757289,0.6784299679757289,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,Secret Factory,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,Secret Factory,False,4.0,0.6849283667621776,1.0,20.0,1.0,0.8393729984830607,1.0,0.8393729984830607,0.9196864992415303,0.9196864992415303,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,Sugar Shack,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,Sugar Shack,False,4.75,0.7134670487106017,0.25,5.0,0.25,0.874346873419855,0.25,0.874346873419855,0.5621734367099275,0.5621734367099275,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,The Other Factory,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,The Other Factory,False,5.25,0.7277363896848138,-0.25,-5.0,-0.25,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,Wicked Choccy's,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,Wicked Choccy's,False,4.25,0.6920630372492836,0.75,15.0,0.75,0.8481164672172593,0.75,0.8481164672172593,0.7990582336086296,0.7990582336086296,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,Lot's O' Nuts,93,374,1305.26,931.26,374.0,2.0,Lot's O' Nuts,False,1.8,0.6991977077363897,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8568599359514578,0.4999999999999999,0.8568599359514578,0.6784299679757289,0.6784299679757289,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,Secret Factory,93,374,1305.26,931.26,374.0,2.0,Secret Factory,False,1.6,0.6849283667621776,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8393729984830607,0.9999999999999998,0.8393729984830607,0.9196864992415302,0.9196864992415302,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,Sugar Shack,93,374,1305.26,931.26,374.0,2.0,Sugar Shack,False,1.9,0.7134670487106017,0.10000000000000009,5.000000000000004,0.2500000000000002,0.874346873419855,0.2500000000000002,0.874346873419855,0.5621734367099276,0.5621734367099276,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,The Other Factory,93,374,1305.26,931.26,374.0,2.0,The Other Factory,False,2.1,0.7277363896848138,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,Wicked Choccy's,93,374,1305.26,931.26,374.0,2.0,Wicked Choccy's,False,1.7,0.6920630372492836,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8481164672172593,0.7500000000000001,0.8481164672172593,0.7990582336086297,0.7990582336086297,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,Lot's O' Nuts,25,101,352.4900000000001,251.48999999999998,101.0,1.0,Lot's O' Nuts,False,0.9,0.6991977077363893,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8568599359514575,0.4999999999999999,0.8568599359514575,0.6784299679757286,0.6784299679757286,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,Secret Factory,25,101,352.4900000000001,251.48999999999998,101.0,1.0,Secret Factory,False,0.8,0.6849283667621773,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8393729984830604,0.9999999999999998,0.8393729984830604,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,Sugar Shack,25,101,352.4900000000001,251.48999999999998,101.0,1.0,Sugar Shack,False,0.95,0.7134670487106014,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8743468734198546,0.2500000000000002,0.8743468734198546,0.5621734367099274,0.5621734367099274,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,The Other Factory,25,101,352.4900000000001,251.48999999999998,101.0,1.0,The Other Factory,False,1.05,0.7277363896848135,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8918338108882518,0.0,0.8918338108882518,0.4459169054441259,0.4459169054441259,Low,High
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,Wicked Choccy's,25,101,352.4900000000001,251.48999999999998,101.0,1.0,Wicked Choccy's,False,0.85,0.6920630372492833,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8481164672172589,0.7500000000000001,0.8481164672172589,0.7990582336086295,0.7990582336086295,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,Lot's O' Nuts,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,Lot's O' Nuts,False,2.7,0.6991977077363897,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8568599359514578,0.49999999999999967,0.8568599359514578,0.6784299679757287,0.6784299679757287,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,Secret Factory,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,Secret Factory,False,2.4000000000000004,0.6849283667621776,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8393729984830607,0.9999999999999993,0.8393729984830607,0.91968649924153,0.91968649924153,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,Sugar Shack,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,Sugar Shack,False,2.8499999999999996,0.7134670487106017,0.15000000000000036,5.000000000000012,0.2500000000000006,0.874346873419855,0.2500000000000006,0.874346873419855,0.5621734367099278,0.5621734367099278,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,The Other Factory,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,The Other Factory,False,3.1500000000000004,0.7277363896848138,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,Wicked Choccy's,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,Wicked Choccy's,False,2.55,0.6920630372492836,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8481164672172593,0.7500000000000002,0.8481164672172593,0.7990582336086298,0.7990582336086298,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,Lot's O' Nuts,284,1324,4620.76,3296.76,1324.0,5.0,Lot's O' Nuts,False,4.5,0.6991977077363897,0.5,10.0,0.5,0.8568599359514578,0.5,0.8568599359514578,0.6784299679757289,0.6784299679757289,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,Secret Factory,284,1324,4620.76,3296.76,1324.0,5.0,Secret Factory,False,4.0,0.6849283667621776,1.0,20.0,1.0,0.8393729984830607,1.0,0.8393729984830607,0.9196864992415303,0.9196864992415303,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,Sugar Shack,284,1324,4620.76,3296.76,1324.0,5.0,Sugar Shack,False,4.75,0.7134670487106017,0.25,5.0,0.25,0.874346873419855,0.25,0.874346873419855,0.5621734367099275,0.5621734367099275,Medium,Medium
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,The Other Factory,284,1324,4620.76,3296.76,1324.0,5.0,The Other Factory,False,5.25,0.7277363896848138,-0.25,-5.0,-0.25,0.8918338108882521,0.0,0.8918338108882521,0.44591690544412604,0.44591690544412604,Low,High
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,Wicked Choccy's,284,1324,4620.76,3296.76,1324.0,5.0,Wicked Choccy's,False,4.25,0.6920630372492836,0.75,15.0,0.75,0.8481164672172593,0.75,0.8481164672172593,0.7990582336086296,0.7990582336086296,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,Lot's O' Nuts,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,Lot's O' Nuts,False,1.8,0.6402666666666665,0.19999999999999996,9.999999999999998,0.4999999999999999,0.7846405228758168,0.4999999999999999,0.7846405228758168,0.6423202614379083,0.6423202614379083,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,Secret Factory,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,Secret Factory,False,1.6,0.6271999999999999,0.3999999999999999,19.999999999999996,0.9999999999999998,0.768627450980392,0.9999999999999998,0.768627450980392,0.8843137254901958,0.8843137254901958,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,Sugar Shack,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,Sugar Shack,False,1.9,0.6533333333333332,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8006535947712417,0.2500000000000002,0.8006535947712417,0.5253267973856209,0.5253267973856209,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,The Other Factory,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,The Other Factory,False,2.1,0.6663999999999999,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8166666666666664,0.0,0.8166666666666664,0.4083333333333332,0.4083333333333332,Low,High
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,Wicked Choccy's,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,Wicked Choccy's,False,1.7,0.6337333333333331,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7766339869281043,0.7500000000000001,0.7766339869281043,0.7633169934640522,0.7633169934640522,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,Lot's O' Nuts,22,107,401.25,262.15,139.10000000000002,1.0,Lot's O' Nuts,False,0.9,0.6402666666666667,0.09999999999999998,9.999999999999998,0.4999999999999999,0.7846405228758169,0.4999999999999999,0.7846405228758169,0.6423202614379084,0.6423202614379084,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,Secret Factory,22,107,401.25,262.15,139.10000000000002,1.0,Secret Factory,False,0.8,0.6272,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,Sugar Shack,22,107,401.25,262.15,139.10000000000002,1.0,Sugar Shack,False,0.95,0.6533333333333333,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8006535947712418,0.2500000000000002,0.8006535947712418,0.525326797385621,0.525326797385621,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,The Other Factory,22,107,401.25,262.15,139.10000000000002,1.0,The Other Factory,False,1.05,0.6664,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8166666666666667,0.0,0.8166666666666667,0.4083333333333333,0.4083333333333333,Low,High
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,Wicked Choccy's,22,107,401.25,262.15,139.10000000000002,1.0,Wicked Choccy's,False,0.85,0.6337333333333333,0.15000000000000002,15.000000000000002,0.7500000000000001,0.7766339869281045,0.7500000000000001,0.7766339869281045,0.7633169934640522,0.7633169934640522,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,Lot's O' Nuts,96,484,1815.0,1185.8,629.1999999999999,3.0,Lot's O' Nuts,False,2.7,0.6402666666666667,0.2999999999999998,9.999999999999993,0.49999999999999967,0.7846405228758169,0.49999999999999967,0.7846405228758169,0.6423202614379082,0.6423202614379082,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,Secret Factory,96,484,1815.0,1185.8,629.1999999999999,3.0,Secret Factory,False,2.4000000000000004,0.6272,0.5999999999999996,19.999999999999986,0.9999999999999993,0.7686274509803921,0.9999999999999993,0.7686274509803921,0.8843137254901957,0.8843137254901957,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,Sugar Shack,96,484,1815.0,1185.8,629.1999999999999,3.0,Sugar Shack,False,2.8499999999999996,0.6533333333333333,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8006535947712418,0.2500000000000006,0.8006535947712418,0.5253267973856212,0.5253267973856212,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,The Other Factory,96,484,1815.0,1185.8,629.1999999999999,3.0,The Other Factory,False,3.1500000000000004,0.6664,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8166666666666667,0.0,0.8166666666666667,0.4083333333333333,0.4083333333333333,Low,High
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,Wicked Choccy's,96,484,1815.0,1185.8,629.1999999999999,3.0,Wicked Choccy's,False,2.55,0.6337333333333333,0.4500000000000002,15.000000000000005,0.7500000000000002,0.7766339869281045,0.7500000000000002,0.7766339869281045,0.7633169934640524,0.7633169934640524,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Standard Class,Lot's O' Nuts,270,1172,4395.0,2871.3999999999996,1523.6,5.0,Lot's O' Nuts,False,4.5,0.6402666666666665,0.5,10.0,0.5,0.7846405228758168,0.5,0.7846405228758168,0.6423202614379084,0.6423202614379084,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Standard Class,Secret Factory,270,1172,4395.0,2871.3999999999996,1523.6,5.0,Secret Factory,False,4.0,0.6271999999999999,1.0,20.0,1.0,0.768627450980392,1.0,0.768627450980392,0.884313725490196,0.884313725490196,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Standard Class,Sugar Shack,270,1172,4395.0,2871.3999999999996,1523.6,5.0,Sugar Shack,False,4.75,0.6533333333333332,0.25,5.0,0.25,0.8006535947712417,0.25,0.8006535947712417,0.5253267973856208,0.5253267973856208,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Atlantic,Standard Class,The Other Factory,270,1172,4395.0,2871.3999999999996,1523.6,5.0,The Other Factory,False,5.25,0.6663999999999999,-0.25,-5.0,-0.25,0.8166666666666664,0.0,0.8166666666666664,0.4083333333333332,0.4083333333333332,Low,High
